1,Acct-Status-Type,nil
2,NAS-IP-Address,nil
3,NAS-Port,nil
4,Acct-Session-Id,nil
5,Acme-Session-Ingress-CallId,3
6,Acme-Session--Egress-CallId,4
7,Acme-Session-Protocol-Type,43
8,Acme-Session--Generic-Id,40
9,Calling-Station-Id,31
10,Called-Station-Id,30
11,Acct-Terminate-Cause,nil
12,Acct-Session-Time,nil
13,h323-setup-time,nil
14,h323-connect-time,nil
15,h323-disconnect-time,nil
16,h323-disconnect-cause,nil
17,Acme-Egress-Network-Interface-Id,139
18,Acme-Egress-Vlan-Tag-Value,40
19,Acme-Ingress-Network-Interface-Id,137
20,Acme-Ingress-Vlan-Tag-Value,138
21,Acme-Session-Egress-Realm,42
22,Acme-Session-Ingress-Realm,41
23,Acme-FlowId_FS1_F,1
24,Acme-FlowType_FS1_F,2
25,Acme-Flow-In-Realm_FS1_F,10
26,Acme-Flow-In-Src-Addr_FS1_F,11
27,Acme-Flow-In-Src-Port_FS1_F,12
28,Acme-Flow-In-Dst-Addr_FS1_F,13
29,Acme-Flow-In-Dst-Port_FS1_F,14
30,Acme-Flow-Out-Realm_FS1_F,20
31,Acme-Flow-Out-Src-Addr_FS1_F,21
32,Acme-Flow-Out-Src-Port_FS1_F,22
33,Acme-Flow-Out-Dst-Addr_FS1_F,23
34,Acme-Flow-Out-Dst-Port_FS1_F,24
35,Acme-Calling-RTCP-Packets-Lost_FS1,32
36,Acme-Calling-RTCP-Avg-Jitter_FS1,33
37,Acme-Calling-RTCP-Avg-Latency_FS1,34
38,Acme-Calling-RTCP-MaxJitter_FS1,35
39,Acme-Calling-RTCP-MaxLatency_FS1,36
40,Acme-Calling-RTP-Packets-Lost_FS1,37
41,Acme-Calling-RTP-Avg-Jitter_FS1,38
42,Acme-Calling-RTP-MaxJitter_FS1,39
43,Acme-Calling-Octets_FS1,28
44,Acme-Calling-Packets_FS1,29
45,Acme-Calling-R-Factor,151
46,Acme-Calling-MOS,152
47,Acme-FlowID_FS1_R,78
48,Acme-FlowType_FS1_R,79
49,Acme-Flow-In-Realm_FS1_R,80
50,Acme-Flow-In-Src-Addr_FS1_R,81
51,Acme-Flow-In-Src-Port_FS1_R,82
52,Acme-Flow-In-Dst-Addr_FS1_R,83
53,Acme-Flow-In-Dst-Port_FS1_R,84
54,Acme-Flow-Out-Realm_FS1_R,85
55,Acme-Flow-Out-Src-Addr_FS1_R,86
56,Acme-Flow-Out-Src-Port_FS1_R,87
57,Acme-Flow-Out-Dst-Addr_FS1_R,88
58,Acme-Flow-Out-Dst-Port_FS1_R,89
59,Acme-Called-RTCP-Packets-Lost_FS1,46
60,Acme-Called-RTCP-Avg-Jitter_FS1,47
61,Acme-Called-RTCP-Avg-Latency_FS1,48
62,Acme-Called-RTCP-MaxJitter_FS1,49
63,Acme-Called-RTCP-MaxLatency_FS1,50
64,Acme-Called-RTP-Packets-Lost_FS1,51
65,Acme-Called-RTP-Avg-Jitter_FS1,52
66,Acme-Called-RTP-MaxJitter_FS1,53
67,Acme-Called-Octets_FS1,44
68,Acme-Called-Packets_FS1,45
69,Acme-Called-R-Factor,153
70,Acme-Called-MOS,154
71,Acme-FlowID_FS2_F,90
72,Acme-FlowType_FS2_F,91
73,Acme-Flow-In-Realm_FS2_F,92
74,Acme-Flow-In-Src-Addr_FS2_F,93
75,Acme-Flow-In-Src-Port_FS2_F,94
76,Acme-Flow-In-Dst-Addr_FS2_F,95
77,Acme-Flow-In-Dst-Port_FS2_F,96
